Train Epoch: 1, Test set: Average loss: 1.4531, Accuracy: 6047/10000 (60.470%)
Train Epoch: 2, Test set: Average loss: 1.3529, Accuracy: 6237/10000 (62.370%)
Train Epoch: 3, Test set: Average loss: 1.3198, Accuracy: 6305/10000 (63.050%)
Train Epoch: 4, Test set: Average loss: 1.1126, Accuracy: 7401/10000 (74.010%)
Train Epoch: 5, Test set: Average loss: 0.8826, Accuracy: 8493/10000 (84.930%)
Train Epoch: 6, Test set: Average loss: 0.8457, Accuracy: 8580/10000 (85.800%)
Train Epoch: 7, Test set: Average loss: 0.7817, Accuracy: 8584/10000 (85.840%)
Train Epoch: 8, Test set: Average loss: 0.8012, Accuracy: 8669/10000 (86.690%)
Train Epoch: 9, Test set: Average loss: 0.7467, Accuracy: 8723/10000 (87.230%)
Train Epoch: 10, Test set: Average loss: 0.7495, Accuracy: 8725/10000 (87.250%)
Train Epoch: 11, Test set: Average loss: 0.7562, Accuracy: 8743/10000 (87.430%)
Train Epoch: 12, Test set: Average loss: 0.7559, Accuracy: 8753/10000 (87.530%)
Train Epoch: 13, Test set: Average loss: 0.7586, Accuracy: 8754/10000 (87.540%)
Train Epoch: 14, Test set: Average loss: 0.7576, Accuracy: 8762/10000 (87.620%)
Train Epoch: 15, Test set: Average loss: 0.7552, Accuracy: 8766/10000 (87.660%)
Train Epoch: 16, Test set: Average loss: 0.7548, Accuracy: 8762/10000 (87.620%)
Train Epoch: 17, Test set: Average loss: 0.7575, Accuracy: 8767/10000 (87.670%)
Train Epoch: 18, Test set: Average loss: 0.7557, Accuracy: 8768/10000 (87.680%)
Train Epoch: 19, Test set: Average loss: 0.7576, Accuracy: 8767/10000 (87.670%)
Train Epoch: 20, Test set: Average loss: 0.7581, Accuracy: 8773/10000 (87.730%)
Train Epoch: 21, Test set: Average loss: 0.7563, Accuracy: 8767/10000 (87.670%)
Train Epoch: 22, Test set: Average loss: 0.7581, Accuracy: 8769/10000 (87.690%)
Train Epoch: 23, Test set: Average loss: 0.7581, Accuracy: 8762/10000 (87.620%)
Train Epoch: 24, Test set: Average loss: 0.7583, Accuracy: 8767/10000 (87.670%)
Train Epoch: 25, Test set: Average loss: 0.7555, Accuracy: 8765/10000 (87.650%)
Train Epoch: 26, Test set: Average loss: 0.7572, Accuracy: 8759/10000 (87.590%)
Train Epoch: 27, Test set: Average loss: 0.7563, Accuracy: 8764/10000 (87.640%)
Train Epoch: 28, Test set: Average loss: 0.7542, Accuracy: 8765/10000 (87.650%)
Train Epoch: 29, Test set: Average loss: 0.7542, Accuracy: 8766/10000 (87.660%)
Train Epoch: 30, Test set: Average loss: 0.7558, Accuracy: 8773/10000 (87.730%)
Train Epoch: 31, Test set: Average loss: 0.7575, Accuracy: 8768/10000 (87.680%)
Train Epoch: 32, Test set: Average loss: 0.7581, Accuracy: 8772/10000 (87.720%)
Train Epoch: 33, Test set: Average loss: 0.7575, Accuracy: 8771/10000 (87.710%)
Train Epoch: 34, Test set: Average loss: 0.7553, Accuracy: 8773/10000 (87.730%)
Train Epoch: 35, Test set: Average loss: 0.7549, Accuracy: 8765/10000 (87.650%)
Train Epoch: 36, Test set: Average loss: 0.7583, Accuracy: 8769/10000 (87.690%)
Train Epoch: 37, Test set: Average loss: 0.7572, Accuracy: 8775/10000 (87.750%)
Train Epoch: 38, Test set: Average loss: 0.7575, Accuracy: 8769/10000 (87.690%)
Train Epoch: 39, Test set: Average loss: 0.7577, Accuracy: 8775/10000 (87.750%)
Train Epoch: 40, Test set: Average loss: 0.7575, Accuracy: 8770/10000 (87.700%)
Train Epoch: 41, Test set: Average loss: 0.7591, Accuracy: 8772/10000 (87.720%)
Train Epoch: 42, Test set: Average loss: 0.7596, Accuracy: 8772/10000 (87.720%)
Train Epoch: 43, Test set: Average loss: 0.7569, Accuracy: 8773/10000 (87.730%)
Train Epoch: 44, Test set: Average loss: 0.7592, Accuracy: 8777/10000 (87.770%)
Train Epoch: 45, Test set: Average loss: 0.7592, Accuracy: 8779/10000 (87.790%)
Train Epoch: 46, Test set: Average loss: 0.7578, Accuracy: 8773/10000 (87.730%)
Train Epoch: 47, Test set: Average loss: 0.7573, Accuracy: 8766/10000 (87.660%)
Train Epoch: 48, Test set: Average loss: 0.7558, Accuracy: 8775/10000 (87.750%)
Train Epoch: 49, Test set: Average loss: 0.7574, Accuracy: 8774/10000 (87.740%)
Train Epoch: 50, Test set: Average loss: 0.7569, Accuracy: 8772/10000 (87.720%)
Train Epoch: 51, Test set: Average loss: 0.7594, Accuracy: 8768/10000 (87.680%)
Train Epoch: 52, Test set: Average loss: 0.7596, Accuracy: 8770/10000 (87.700%)
Train Epoch: 53, Test set: Average loss: 0.7593, Accuracy: 8775/10000 (87.750%)
Train Epoch: 54, Test set: Average loss: 0.7586, Accuracy: 8774/10000 (87.740%)
Train Epoch: 55, Test set: Average loss: 0.7601, Accuracy: 8775/10000 (87.750%)
Train Epoch: 56, Test set: Average loss: 0.7582, Accuracy: 8773/10000 (87.730%)
Train Epoch: 57, Test set: Average loss: 0.7577, Accuracy: 8775/10000 (87.750%)
Train Epoch: 58, Test set: Average loss: 0.7575, Accuracy: 8775/10000 (87.750%)
Train Epoch: 59, Test set: Average loss: 0.7571, Accuracy: 8779/10000 (87.790%)
Train Epoch: 60, Test set: Average loss: 0.7552, Accuracy: 8776/10000 (87.760%)
Train Epoch: 61, Test set: Average loss: 0.7556, Accuracy: 8775/10000 (87.750%)
Train Epoch: 62, Test set: Average loss: 0.7572, Accuracy: 8773/10000 (87.730%)
Train Epoch: 63, Test set: Average loss: 0.7559, Accuracy: 8777/10000 (87.770%)
Train Epoch: 64, Test set: Average loss: 0.7570, Accuracy: 8777/10000 (87.770%)
Train Epoch: 65, Test set: Average loss: 0.7576, Accuracy: 8778/10000 (87.780%)
Train Epoch: 66, Test set: Average loss: 0.7558, Accuracy: 8778/10000 (87.780%)
Train Epoch: 67, Test set: Average loss: 0.7565, Accuracy: 8777/10000 (87.770%)
Train Epoch: 68, Test set: Average loss: 0.7564, Accuracy: 8777/10000 (87.770%)
Train Epoch: 69, Test set: Average loss: 0.7578, Accuracy: 8772/10000 (87.720%)
Train Epoch: 70, Test set: Average loss: 0.7550, Accuracy: 8775/10000 (87.750%)
Train Epoch: 71, Test set: Average loss: 0.7568, Accuracy: 8777/10000 (87.770%)
Train Epoch: 72, Test set: Average loss: 0.7584, Accuracy: 8777/10000 (87.770%)
Train Epoch: 73, Test set: Average loss: 0.7569, Accuracy: 8776/10000 (87.760%)
Train Epoch: 74, Test set: Average loss: 0.7555, Accuracy: 8776/10000 (87.760%)
Train Epoch: 75, Test set: Average loss: 0.7564, Accuracy: 8775/10000 (87.750%)
Train Epoch: 76, Test set: Average loss: 0.7564, Accuracy: 8776/10000 (87.760%)
Train Epoch: 77, Test set: Average loss: 0.7581, Accuracy: 8776/10000 (87.760%)
Train Epoch: 78, Test set: Average loss: 0.7589, Accuracy: 8777/10000 (87.770%)
Train Epoch: 79, Test set: Average loss: 0.7585, Accuracy: 8772/10000 (87.720%)
Train Epoch: 80, Test set: Average loss: 0.7575, Accuracy: 8778/10000 (87.780%)
Train Epoch: 81, Test set: Average loss: 0.7574, Accuracy: 8776/10000 (87.760%)
Train Epoch: 82, Test set: Average loss: 0.7576, Accuracy: 8779/10000 (87.790%)
Train Epoch: 83, Test set: Average loss: 0.7580, Accuracy: 8776/10000 (87.760%)
Train Epoch: 84, Test set: Average loss: 0.7574, Accuracy: 8776/10000 (87.760%)
Train Epoch: 85, Test set: Average loss: 0.7575, Accuracy: 8776/10000 (87.760%)
Train Epoch: 86, Test set: Average loss: 0.7560, Accuracy: 8775/10000 (87.750%)
Train Epoch: 87, Test set: Average loss: 0.7573, Accuracy: 8775/10000 (87.750%)
Train Epoch: 88, Test set: Average loss: 0.7569, Accuracy: 8774/10000 (87.740%)
Train Epoch: 89, Test set: Average loss: 0.7558, Accuracy: 8775/10000 (87.750%)
Train Epoch: 90, Test set: Average loss: 0.7562, Accuracy: 8776/10000 (87.760%)
Train Epoch: 91, Test set: Average loss: 0.7580, Accuracy: 8776/10000 (87.760%)
Train Epoch: 92, Test set: Average loss: 0.7564, Accuracy: 8773/10000 (87.730%)
Train Epoch: 93, Test set: Average loss: 0.7572, Accuracy: 8776/10000 (87.760%)
Train Epoch: 94, Test set: Average loss: 0.7569, Accuracy: 8779/10000 (87.790%)
Train Epoch: 95, Test set: Average loss: 0.7555, Accuracy: 8781/10000 (87.810%)
Train Epoch: 96, Test set: Average loss: 0.7578, Accuracy: 8775/10000 (87.750%)
Train Epoch: 97, Test set: Average loss: 0.7597, Accuracy: 8779/10000 (87.790%)
Train Epoch: 98, Test set: Average loss: 0.7592, Accuracy: 8774/10000 (87.740%)
Train Epoch: 99, Test set: Average loss: 0.7575, Accuracy: 8777/10000 (87.770%)
Train Epoch: 100, Test set: Average loss: 0.7574, Accuracy: 8775/10000 (87.750%)
Train Epoch: 101, Test set: Average loss: 0.7562, Accuracy: 8776/10000 (87.760%)
Train Epoch: 102, Test set: Average loss: 0.7566, Accuracy: 8774/10000 (87.740%)
Train Epoch: 103, Test set: Average loss: 0.7573, Accuracy: 8774/10000 (87.740%)
Train Epoch: 104, Test set: Average loss: 0.7567, Accuracy: 8775/10000 (87.750%)
Train Epoch: 105, Test set: Average loss: 0.7579, Accuracy: 8775/10000 (87.750%)
Train Epoch: 106, Test set: Average loss: 0.7572, Accuracy: 8775/10000 (87.750%)
Train Epoch: 107, Test set: Average loss: 0.7581, Accuracy: 8775/10000 (87.750%)
Train Epoch: 108, Test set: Average loss: 0.7576, Accuracy: 8777/10000 (87.770%)
Train Epoch: 109, Test set: Average loss: 0.7584, Accuracy: 8775/10000 (87.750%)
Train Epoch: 110, Test set: Average loss: 0.7575, Accuracy: 8777/10000 (87.770%)
Train Epoch: 111, Test set: Average loss: 0.7572, Accuracy: 8775/10000 (87.750%)
Train Epoch: 112, Test set: Average loss: 0.7566, Accuracy: 8776/10000 (87.760%)
Train Epoch: 113, Test set: Average loss: 0.7579, Accuracy: 8775/10000 (87.750%)
Train Epoch: 114, Test set: Average loss: 0.7574, Accuracy: 8775/10000 (87.750%)
Train Epoch: 115, Test set: Average loss: 0.7585, Accuracy: 8776/10000 (87.760%)
Train Epoch: 116, Test set: Average loss: 0.7593, Accuracy: 8775/10000 (87.750%)
Train Epoch: 117, Test set: Average loss: 0.7587, Accuracy: 8778/10000 (87.780%)
Train Epoch: 118, Test set: Average loss: 0.7572, Accuracy: 8773/10000 (87.730%)
Train Epoch: 119, Test set: Average loss: 0.7563, Accuracy: 8775/10000 (87.750%)
Train Epoch: 120, Test set: Average loss: 0.7564, Accuracy: 8776/10000 (87.760%)
Train Epoch: 121, Test set: Average loss: 0.7568, Accuracy: 8775/10000 (87.750%)
Train Epoch: 122, Test set: Average loss: 0.7559, Accuracy: 8777/10000 (87.770%)
Train Epoch: 123, Test set: Average loss: 0.7566, Accuracy: 8777/10000 (87.770%)
Train Epoch: 124, Test set: Average loss: 0.7574, Accuracy: 8777/10000 (87.770%)
Train Epoch: 125, Test set: Average loss: 0.7572, Accuracy: 8776/10000 (87.760%)
Train Epoch: 126, Test set: Average loss: 0.7570, Accuracy: 8777/10000 (87.770%)
Train Epoch: 127, Test set: Average loss: 0.7577, Accuracy: 8776/10000 (87.760%)
Train Epoch: 128, Test set: Average loss: 0.7587, Accuracy: 8776/10000 (87.760%)
Train Epoch: 129, Test set: Average loss: 0.7581, Accuracy: 8775/10000 (87.750%)
Train Epoch: 130, Test set: Average loss: 0.7575, Accuracy: 8776/10000 (87.760%)
Train Epoch: 131, Test set: Average loss: 0.7559, Accuracy: 8773/10000 (87.730%)
Train Epoch: 132, Test set: Average loss: 0.7572, Accuracy: 8777/10000 (87.770%)
Train Epoch: 133, Test set: Average loss: 0.7565, Accuracy: 8775/10000 (87.750%)
Train Epoch: 134, Test set: Average loss: 0.7576, Accuracy: 8773/10000 (87.730%)
Train Epoch: 135, Test set: Average loss: 0.7577, Accuracy: 8774/10000 (87.740%)
Train Epoch: 136, Test set: Average loss: 0.7587, Accuracy: 8777/10000 (87.770%)
Train Epoch: 137, Test set: Average loss: 0.7584, Accuracy: 8776/10000 (87.760%)
Train Epoch: 138, Test set: Average loss: 0.7571, Accuracy: 8777/10000 (87.770%)
Train Epoch: 139, Test set: Average loss: 0.7578, Accuracy: 8776/10000 (87.760%)
Train Epoch: 140, Test set: Average loss: 0.7576, Accuracy: 8779/10000 (87.790%)
Train Epoch: 141, Test set: Average loss: 0.7578, Accuracy: 8775/10000 (87.750%)
Train Epoch: 142, Test set: Average loss: 0.7564, Accuracy: 8772/10000 (87.720%)
Train Epoch: 143, Test set: Average loss: 0.7575, Accuracy: 8775/10000 (87.750%)
Train Epoch: 144, Test set: Average loss: 0.7575, Accuracy: 8773/10000 (87.730%)
Train Epoch: 145, Test set: Average loss: 0.7559, Accuracy: 8777/10000 (87.770%)
Train Epoch: 146, Test set: Average loss: 0.7561, Accuracy: 8781/10000 (87.810%)
Train Epoch: 147, Test set: Average loss: 0.7570, Accuracy: 8778/10000 (87.780%)
Train Epoch: 148, Test set: Average loss: 0.7573, Accuracy: 8778/10000 (87.780%)
Train Epoch: 149, Test set: Average loss: 0.7584, Accuracy: 8779/10000 (87.790%)
Train Epoch: 150, Test set: Average loss: 0.7567, Accuracy: 8777/10000 (87.770%)
Train Epoch: 151, Test set: Average loss: 0.7568, Accuracy: 8778/10000 (87.780%)
Train Epoch: 152, Test set: Average loss: 0.7570, Accuracy: 8777/10000 (87.770%)
Train Epoch: 153, Test set: Average loss: 0.7570, Accuracy: 8778/10000 (87.780%)
Train Epoch: 154, Test set: Average loss: 0.7571, Accuracy: 8778/10000 (87.780%)
Train Epoch: 155, Test set: Average loss: 0.7569, Accuracy: 8778/10000 (87.780%)
Train Epoch: 156, Test set: Average loss: 0.7565, Accuracy: 8778/10000 (87.780%)
